FHS,None,5869,Good,Unassigned
FHS,None,6695,Good,Unassigned
FHS,None,8489,Good,Unassigned
FHS,None,8412,Good,Unassigned
FHS,None,8410,Good,Unassigned
FHS,None,6620,Good,Unassigned
FHS,None,8446,Good,Unassigned
FHS,None,8447,Good,Unassigned
FHS,None,8448,Good,Unassigned
FHS,None,8449,Good,Unassigned
FHS,None,8445,Good,Unassigned
FHS,None,8703,Good,Unassigned
FHS,None,8702,Good,Unassigned
FHS,None,8701,Good,Unassigned
FHS,None,7958,Good,Unassigned
FHS,None,8700,Good,Unassigned
FHS,None,8704,Good,Unassigned
FHS,None,8745,Good,Unassigned
FHS,None,8747,Good,Unassigned
FHS,None,8748,Good,Unassigned
FHS,None,8455,Good,Unassigned
FHS,None,8749,Good,Unassigned
FHS,None,8640,Good,Unassigned
FHS,None,8641,Good,Unassigned
FHS,None,8642,Good,Unassigned
FHS,None,8643,Good,Unassigned
FHS,None,8644,Good,Unassigned
FHS,None,8454,Good,Unassigned
FHS,None,8453,Good,Unassigned
FHS,None,8452,Good,Unassigned
FHS,None,8451,Good,Unassigned
FHS,None,8450,Good,Unassigned
FHS,None,8790,Good,Unassigned
FHS,None,8791,Good,Unassigned
FHS,None,8792,Good,Unassigned
FHS,None,8793,Good,Unassigned
FHS,None,8535,Good,Unassigned
FHS,None,8536,Good,Unassigned
FHS,None,8537,Good,Unassigned
FHS,None,8538,Good,Unassigned
FHS,None,8539,Good,Unassigned
FHS,None,8615,Good,Unassigned
FHS,None,8616,Good,Unassigned
FHS,None,8617,Good,Unassigned
FHS,None,8618,Good,Unassigned
FHS,None,8619,Good,Unassigned
FHS,None,8630,Good,Unassigned
FHS,None,8631,Good,Unassigned
FHS,None,8632,Good,Unassigned
FHS,None,8633,Good,Unassigned
FHS,None,8634,Good,Unassigned
FHS,None,8480,Good,Unassigned
FHS,None,8481,Good,Unassigned
FHS,None,8482,Good,Unassigned
FHS,None,8483,Good,Unassigned
FHS,None,8484,Good,Unassigned
FHS,None,8575,Good,Unassigned
FHS,None,8576,Good,Unassigned
FHS,None,8577,Good,Unassigned
FHS,None,8578,Good,Unassigned
FHS,None,8579,Good,Unassigned
FHS,None,8425,Good,Unassigned
FHS,None,8426,Good,Unassigned
